Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.158407,0.5,16.142,1.0,1.5,16.142
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.175789,0.5,17.382,1.0,1.5,17.382
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.192189,0.5,16.400,1.0,1.5,16.400
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.209751,0.5,17.562,1.0,1.5,17.562
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.226599,0.5,16.848,1.0,1.5,16.848
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.244445,0.5,17.846,1.0,1.5,17.846
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.261087,0.5,16.642,1.0,1.5,16.642
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.277306,0.5,16.219,1.0,1.5,16.219
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.294038,0.5,16.733,1.0,1.5,16.733
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.311018,0.5,16.980,1.0,1.5,16.980
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.327847,0.5,16.829,1.0,1.5,16.829
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.344355,0.5,16.508,1.0,1.5,16.508
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.361237,0.5,16.882,1.0,1.5,16.882
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.378847,0.5,17.610,1.0,1.5,17.610
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.396940,0.5,18.093,1.0,1.5,18.093
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.414188,0.5,17.248,1.0,1.5,17.248
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.431687,0.5,17.499,1.0,1.5,17.499
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.448641,0.5,16.954,1.0,1.5,16.954
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.465879,0.5,17.238,1.0,1.5,17.238
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.481398,0.5,15.520,1.0,1.5,15.520
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.498472,0.5,17.074,1.0,1.5,17.074
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.515456,0.5,16.984,1.0,1.5,16.984
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.531458,0.5,16.003,1.0,1.5,16.003
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.547459,0.5,16.000,1.0,1.5,16.000
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.563649,0.5,16.191,1.0,1.5,16.191
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.578744,0.5,15.095,1.0,1.5,15.095
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.595360,0.5,16.616,1.0,1.5,16.616
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.612708,0.5,17.348,1.0,1.5,17.348
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.630369,0.5,17.661,1.0,1.5,17.661
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.646796,0.5,16.427,1.0,1.5,16.427
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.663306,0.5,16.510,1.0,1.5,16.510
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.680130,0.5,16.824,1.0,1.5,16.824
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.693609,0.5,13.479,1.0,1.5,13.479
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.711619,0.5,18.011,1.0,1.5,18.011
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.727222,0.5,15.603,1.0,1.5,15.603
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.744168,0.5,16.946,1.0,1.5,16.946
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.761982,0.5,17.814,1.0,1.5,17.814
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.779391,0.5,17.409,1.0,1.5,17.409
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.796893,0.5,17.502,1.0,1.5,17.502
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.811817,0.5,14.924,1.0,1.5,14.924
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.827204,0.5,15.387,1.0,1.5,15.387
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.844297,0.5,17.093,1.0,1.5,17.093
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.859337,0.5,15.040,1.0,1.5,15.040
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.875373,0.5,16.037,1.0,1.5,16.037
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.892052,0.5,16.679,1.0,1.5,16.679
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.908260,0.5,16.208,1.0,1.5,16.208
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.925261,0.5,17.001,1.0,1.5,17.001
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.942833,0.5,17.572,1.0,1.5,17.572
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.960048,0.5,17.215,1.0,1.5,17.215
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.976687,0.5,16.639,1.0,1.5,16.639
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,1.992595,0.5,15.908,1.0,1.5,15.908
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.007080,0.5,14.485,1.0,1.5,14.485
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.021606,0.5,14.526,1.0,1.5,14.526
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.037857,0.5,16.250,1.0,1.5,16.250
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.055521,0.5,17.664,1.0,1.5,17.664
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.072878,0.5,17.357,1.0,1.5,17.357
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.090910,0.5,18.032,1.0,1.5,18.032
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.106759,0.5,15.848,1.0,1.5,15.848
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.121308,0.5,14.550,1.0,1.5,14.550
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.139306,0.5,17.997,1.0,1.5,17.997
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.156748,0.5,17.442,1.0,1.5,17.442
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.172596,0.5,15.848,1.0,1.5,15.848
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.190090,0.5,17.494,1.0,1.5,17.494
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.208958,0.5,18.868,1.0,1.5,18.868
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.225838,0.5,16.880,1.0,1.5,16.880
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.242544,0.5,16.707,1.0,1.5,16.707
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.258285,0.5,15.740,1.0,1.5,15.740
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.275246,0.5,16.962,1.0,1.5,16.962
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.290315,0.5,15.069,1.0,1.5,15.069
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.305758,0.5,15.443,1.0,1.5,15.443
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.321656,0.5,15.898,1.0,1.5,15.898
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.339552,0.5,17.896,1.0,1.5,17.896
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.356388,0.5,16.836,1.0,1.5,16.836
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.372832,0.5,16.444,1.0,1.5,16.444
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.389166,0.5,16.334,1.0,1.5,16.334
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.404645,0.5,15.479,1.0,1.5,15.479
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.422415,0.5,17.770,1.0,1.5,17.770
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.440212,0.5,17.798,1.0,1.5,17.798
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.456028,0.5,15.815,1.0,1.5,15.815
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.472055,0.5,16.027,1.0,1.5,16.027
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.489058,0.5,17.003,1.0,1.5,17.003
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.505716,0.5,16.658,1.0,1.5,16.658
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.521540,0.5,15.824,1.0,1.5,15.824
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.537365,0.5,15.825,1.0,1.5,15.825
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.553312,0.5,15.947,1.0,1.5,15.947
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.570924,0.5,17.612,1.0,1.5,17.612
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.589279,0.5,18.355,1.0,1.5,18.355
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.605586,0.5,16.307,1.0,1.5,16.307
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.621826,0.5,16.240,1.0,1.5,16.240
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.638957,0.5,17.131,1.0,1.5,17.131
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.655462,0.5,16.505,1.0,1.5,16.505
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.671367,0.5,15.906,1.0,1.5,15.906
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.686163,0.5,14.796,1.0,1.5,14.796
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.701759,0.5,15.596,1.0,1.5,15.596
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.719318,0.5,17.559,1.0,1.5,17.559
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.735113,0.5,15.796,1.0,1.5,15.796
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.752666,0.5,17.552,1.0,1.5,17.552
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.771382,0.5,18.716,1.0,1.5,18.716
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.787541,0.5,16.159,1.0,1.5,16.159
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.804663,0.5,17.123,1.0,1.5,17.123
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.822662,0.5,17.999,1.0,1.5,17.999
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.839259,0.5,16.597,1.0,1.5,16.597
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.855966,0.5,16.707,1.0,1.5,16.707
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.872311,0.5,16.345,1.0,1.5,16.345
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.888517,0.5,16.206,1.0,1.5,16.206
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.905048,0.5,16.531,1.0,1.5,16.531
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.920591,0.5,15.543,1.0,1.5,15.543
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.935696,0.5,15.105,1.0,1.5,15.105
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.951046,0.5,15.350,1.0,1.5,15.350
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.970431,0.5,19.385,1.0,1.5,19.385
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,2.988534,0.5,18.103,1.0,1.5,18.103
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.004218,0.5,15.684,1.0,1.5,15.684
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.021493,0.5,17.275,1.0,1.5,17.275
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.037888,0.5,16.395,1.0,1.5,16.395
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.053487,0.5,15.599,1.0,1.5,15.599
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.069974,0.5,16.488,1.0,1.5,16.488
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.087421,0.5,17.447,1.0,1.5,17.447
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.103955,0.5,16.534,1.0,1.5,16.534
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.119472,0.5,15.517,1.0,1.5,15.517
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.136254,0.5,16.783,1.0,1.5,16.783
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.153002,0.5,16.747,1.0,1.5,16.747
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.171117,0.5,18.115,1.0,1.5,18.115
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.188428,0.5,17.311,1.0,1.5,17.311
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.204956,0.5,16.528,1.0,1.5,16.528
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.220091,0.5,15.135,1.0,1.5,15.135
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.237970,0.5,17.879,1.0,1.5,17.879
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.253954,0.5,15.984,1.0,1.5,15.984
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.271218,0.5,17.264,1.0,1.5,17.264
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.290186,0.5,18.969,1.0,1.5,18.969
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.307481,0.5,17.295,1.0,1.5,17.295
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.322696,0.5,15.215,1.0,1.5,15.215
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.339873,0.5,17.176,1.0,1.5,17.176
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.354803,0.5,14.930,1.0,1.5,14.930
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.371457,0.5,16.654,1.0,1.5,16.654
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.387304,0.5,15.847,1.0,1.5,15.847
GTAIV.exe,1234,0x0,DXGI,0,0,0,Hardware: Legacy Flip,0,3.404857,0.5,17.553,1.0,1.5,17.553
